applicant_id,age,gender,marital_status,education_level,family_size,dependents,employment_type,monthly_income,district,urban_rural,land_ownership_acres,house_ownership,vehicle_ownership,livestock_count,bank_account,mobile_banking_user,mobile_payment_score,existing_loans,existing_debt_amount,electricity_payment_history,village_savings_member,guarantor_available,gn_recommendation,previous_mfi_loans,previous_default,loan_amount_requested,loan_purpose,loan_term_months,debt_to_income_ratio,loan_to_income_ratio,employment_stability_score,monthly_payment,payment_to_income_ratio,default
APP001610,46,Female,Married,Grade 9-10,5,3,Daily Wage,17781,Kegalle,Rural,0.0,Family,None,0,1,1,484,1,12906,0,1,1,1,1,0,75000,Agriculture,12,0.7258309431415556,4.217985490129914,0.0,6876.0,0.3867049097351105,1
APP001611,38,Male,Single,Grade 5-8,6,4,Self-Employed,73096,Puttalam,Urban,1.0,Own,Motorcycle,0,0,0,702,0,0,30,0,0,0,1,0,300000,Medical,12,0.0,4.104191747838459,0.8333333333333334,27504.0,0.37627229944182994,1
APP001612,34,Male,Single,Grade 5-8,6,4,Casual,37810,Kurunegala,Urban,0.0,Own,Motorcycle,0,1,0,639,0,0,21,0,0,0,3,0,300000,Wedding,6,0.0,7.934408886537953,0.5833333333333334,52657.56,1.3926887066913514,1
APP001613,49,Female,Single,Diploma,4,3,Pensioner,41578,Polonnaruwa,Rural,0.75,Family,Car,0,1,1,641,1,103125,1,1,1,0,0,0,100000,Business,12,2.480278031651354,2.4051180912982826,0.027777777777777776,9168.0,0.22050122661022656,1
APP001614,32,Male,Married,A/L Passed,2,3,Daily Wage,21883,Hambantota,Rural,0.0,Rent,Motorcycle,0,0,1,525,1,283952,0,1,1,1,0,0,50000,Business,18,12.975917378787186,2.2848786729424666,0.0,3190.29,0.14578851163003245,1
APP001615,56,Female,Single,Grade 5-8,5,1,Casual,24371,Matara,Urban,0.0,Family,Bicycle,0,0,1,571,0,0,23,1,0,0,0,0,50000,Medical,48,0.0,2.051618727175742,0.6388888888888888,1468.75,0.06026630011078741,1
APP001616,55,Male,Single,O/L Passed,2,2,Self-Employed,30707,Badulla,Rural,0.0,Rent,Motorcycle,0,1,1,577,0,0,35,0,1,0,0,0,200000,Debt Consolidation,24,0.0,6.513172892174423,0.9722222222222222,9984.82,0.32516429478620507,1
APP001617,32,Female,Married,O/L Passed,7,0,Self-Employed,33140,Puttalam,Estate,1.0,Own,Bicycle,0,0,1,833,0,0,35,0,1,0,1,0,100000,Housing,12,0.0,3.017501508750754,0.9722222222222222,9168.0,0.27664453832226915,0
APP001618,27,Female,Married,A/L Passed,7,3,Permanent,145149,Badulla,Rural,3.0,Own,None,0,0,1,681,0,0,33,0,1,1,3,0,100000,Business,12,0.0,0.6889472197534947,0.9166666666666666,9168.0,0.06316268110700039,0
APP001619,49,Male,Married,Grade 5-8,5,3,Pensioner,26093,Matale,Rural,0.25,Family,None,0,1,1,523,0,0,8,0,1,1,0,0,200000,Education,18,0.0,7.664890966925996,0.2222222222222222,12761.16,0.4890645000574867,1
APP001620,31,Male,Married,Grade 9-10,3,4,Self-Employed,92043,Trincomalee,Rural,1.0,Own,None,0,1,1,591,0,0,11,0,1,0,0,0,150000,Vehicle,48,0.0,1.6296730875786318,0.3055555555555556,4406.25,0.047871646947622304,0
APP001621,53,Male,Single,Diploma,7,1,Daily Wage,17830,Matale,Rural,0.75,Own,Motorcycle,0,1,0,401,1,162184,19,0,1,0,0,0,100000,Education,18,9.096130117779024,5.608524957936063,0.5277777777777778,6380.58,0.35785642176107685,1
APP001622,26,Male,Married,Grade 5-8,4,4,Permanent,60608,Mullaitivu,Rural,3.0,Own,Three-wheeler,0,1,0,459,1,230701,3,0,1,0,2,0,100000,Vehicle,12,3.8064446937697993,1.649947201689546,0.08333333333333333,9168.0,0.15126715945089758,1
APP001623,35,Female,Married,Grade 9-10,3,3,Self-Employed,67287,Galle,Rural,1.0,Own,Three-wheeler,0,1,1,746,1,74945,14,1,0,0,1,1,50000,Vehicle,36,1.113810988749684,0.7430855885980947,0.3888888888888889,1807.62,0.026864327433233758,1
APP001624,52,Female,Married,Degree,6,3,Permanent,120047,Hambantota,Estate,0.0,Own,None,0,1,0,677,1,77105,3,1,1,1,3,0,50000,Housing,6,0.6422901030429748,0.4165035361150216,0.08333333333333333,8776.26,0.07310686647729639,0
APP001625,31,Male,Married,O/L Passed,7,4,Farmer,51427,Trincomalee,Rural,0.75,Rent,None,0,1,0,554,1,246106,4,1,1,1,1,0,25000,Housing,24,4.7855406692982285,0.48612596496004046,0.1111111111111111,1248.1,0.024269352674665057,1
APP001626,43,Male,Married,Grade 9-10,4,3,Self-Employed,48395,Kalutara,Urban,0.5,Own,None,0,1,0,597,1,298563,9,1,1,1,1,0,25000,Debt Consolidation,24,6.16929434858973,0.5165822915590453,0.25,1248.1,0.025789854323793777,1
APP001627,46,Male,Single,Grade 5-8,6,2,Self-Employed,37970,Matara,Urban,0.0,Own,None,0,0,1,589,0,0,35,0,1,1,0,0,300000,Education,6,0.0,7.900974453515934,0.9722222222222222,52657.56,1.386820121148275,1
APP001628,54,Female,Married,Grade 5-8,3,0,Permanent,100218,Badulla,Urban,0.0,Rent,None,0,1,0,656,0,0,34,0,1,1,3,1,300000,Wedding,12,0.0,2.9934742261869127,0.9444444444444444,27504.0,0.27444171705681614,1
APP001629,54,Male,Single,Grade 9-10,5,0,Permanent,144006,Vavuniya,Rural,2.0,Own,Bicycle,0,1,1,764,0,0,0,0,1,0,1,0,50000,Medical,12,0.0,0.34720775523242087,0.0,4584.0,0.03183200699970835,0
APP001630,49,Female,Married,Diploma,6,0,Permanent,106475,Ampara,Rural,2.0,Rent,Motorcycle,0,1,1,703,1,21156,17,0,0,1,1,0,300000,Agriculture,12,0.19869452923221415,2.817562808170932,0.4722222222222222,27504.0,0.25831415825311105,0
APP001631,24,Female,Widowed,O/L Passed,2,2,Casual,23826,Polonnaruwa,Rural,1.0,Own,Motorcycle,0,1,1,529,1,15062,30,1,1,0,0,0,500000,Education,12,0.6321665407537984,20.98547804918996,0.8333333333333334,45840.0,1.9239486275497355,1
APP001632,37,Female,Divorced,A/L Passed,5,3,Self-Employed,43371,Jaffna,Rural,5.0,Family,Motorcycle,0,0,1,425,1,194889,5,1,1,1,0,0,25000,Education,12,4.493532544787992,0.5764220331557953,0.1388888888888889,2292.0,0.052846371999723314,1
APP001633,55,Male,Married,Diploma,5,4,Self-Employed,39266,Kurunegala,Rural,1.0,Own,Bicycle,0,1,1,499,0,0,5,1,1,0,0,0,75000,Education,48,0.0,1.9100494066113176,0.1388888888888889,2203.12,0.056107573982580344,1
APP001634,33,Female,Married,O/L Passed,3,1,Self-Employed,39195,Kalutara,Rural,0.0,Own,Motorcycle,0,1,1,675,1,44940,18,0,1,0,0,1,75000,Education,24,1.1465748182166093,1.9135093761959434,0.5,3744.31,0.09553029723178977,1
APP001635,61,Male,Married,Grade 9-10,3,3,Self-Employed,47315,Mannar,Rural,0.0,Family,Three-wheeler,0,1,0,756,0,0,31,1,1,0,3,1,200000,Vehicle,12,0.0,4.22698932685195,0.8611111111111112,18336.0,0.3875303814857867,1
APP001636,59,Male,Married,O/L Passed,4,2,Casual,36911,Ampara,Urban,0.0,Rent,Bicycle,0,1,1,482,1,32463,29,0,1,0,1,0,25000,Vehicle,18,0.8794939178022811,0.6773048684673946,0.8055555555555556,1595.14,0.043215843515483195,1
APP001637,35,Female,Married,Diploma,4,2,Permanent,113804,Kurunegala,Urban,0.0,Own,None,0,0,1,547,1,81813,25,0,1,1,1,0,25000,Debt Consolidation,36,0.7188938877368106,0.21967593406207164,0.6944444444444444,903.81,0.007941812238585639,1
APP001638,49,Female,Married,A/L Passed,2,0,Permanent,105246,Trincomalee,Rural,0.0,Family,None,0,1,1,606,1,44017,2,0,1,1,1,0,300000,Emergency,12,0.41822967143644413,2.8504646257339945,0.05555555555555555,27504.0,0.26133059688729265,1
APP001639,49,Male,Married,Grade 5-8,5,3,Farmer,59581,Galle,Rural,0.5,Own,None,3,1,1,778,0,0,32,0,0,0,0,0,100000,Wedding,48,0.0,1.67838740538091,0.8888888888888888,2937.5,0.04930263003306423,0
APP001640,31,Male,Married,A/L Passed,2,0,Self-Employed,65537,Puttalam,Rural,1.0,Family,Bicycle,0,1,1,614,0,0,30,1,1,0,0,0,500000,Agriculture,18,0.0,7.629278117704502,0.8333333333333334,31902.89,0.4867920411370676,0
APP001641,52,Male,Married,O/L Passed,2,1,Permanent,109697,Monaragala,Urban,1.5,Own,None,0,1,1,573,0,0,19,0,0,0,0,1,100000,Agriculture,24,0.0,0.9116019581210061,0.5277777777777778,4992.41,0.04551090731742892,1
APP001642,22,Male,Married,Diploma,3,0,Permanent,127357,Monaragala,Urban,0.5,Own,Bicycle,0,1,1,613,0,0,3,0,0,0,2,0,500000,Business,18,0.0,3.9259718743374923,0.08333333333333333,31902.89,0.25049969770016567,1
APP001643,34,Male,Widowed,Grade 5-8,2,1,Daily Wage,33457,Matara,Rural,2.0,Own,None,0,0,1,517,0,0,31,0,0,0,0,0,500000,Wedding,6,0.0,14.944555698359087,0.8611111111111112,87762.61,2.6231464267567324,1
APP001644,40,Male,Single,O/L Passed,2,2,Farmer,27729,Trincomalee,Rural,0.5,Own,Motorcycle,1,0,1,670,1,261824,17,0,1,0,1,0,75000,Wedding,6,9.442244581485088,2.7047495401925783,0.4722222222222222,13164.39,0.4747517039922103,1
APP001645,42,Male,Married,Diploma,6,0,Farmer,44913,Polonnaruwa,Rural,1.5,Own,None,1,1,1,795,0,0,9,1,1,0,1,1,500000,Business,18,0.0,11.132634203905328,0.25,31902.89,0.7103264088348585,1
APP001646,31,Female,Widowed,O/L Passed,4,0,Self-Employed,42184,Kegalle,Rural,0.25,Own,Motorcycle,0,1,1,613,0,0,21,1,1,1,1,0,300000,Vehicle,12,0.0,7.111701118907643,0.5833333333333334,27504.0,0.6520007585814527,1
APP001647,47,Female,Married,O/L Passed,4,4,Casual,38279,Galle,Rural,0.0,Own,None,0,1,1,679,0,0,16,1,1,1,3,0,200000,Wedding,12,0.0,5.224796886021056,0.4444444444444444,18336.0,0.4790093785104104,1
APP001648,23,Female,Married,Grade 5-8,5,2,Pensioner,41570,Colombo,Rural,2.0,Own,None,0,1,0,465,0,0,3,0,0,0,0,0,75000,Business,48,0.0,1.8041857108491701,0.08333333333333333,2203.12,0.052997834977146975,1
APP001649,37,Male,Married,Grade 9-10,4,4,Farmer,53133,Matara,Rural,0.0,Own,Three-wheeler,0,1,0,834,1,171316,6,0,1,1,1,0,100000,Vehicle,12,3.2242862251331563,1.8820695236482035,0.16666666666666666,9168.0,0.1725481339280673,1
APP001650,64,Female,Married,Grade 9-10,7,1,Casual,28195,Puttalam,Rural,0.5,Family,Motorcycle,0,0,0,436,0,0,7,1,0,0,1,0,300000,Debt Consolidation,48,0.0,10.640184429863451,0.19444444444444445,8812.5,0.3125554176272389,1
APP001651,48,Female,Married,Diploma,5,1,Farmer,35238,Anuradhapura,Rural,0.0,Own,None,4,1,0,721,1,274841,0,1,1,1,3,0,100000,Business,18,7.799562971791816,2.8378455076905613,0.0,6380.58,0.18107100289460243,0
APP001652,49,Female,Married,Grade 9-10,6,2,Farmer,33552,Anuradhapura,Rural,0.75,Rent,Motorcycle,1,1,1,633,0,0,7,0,0,1,2,0,200000,Agriculture,6,0.0,5.960896518836433,0.19444444444444445,35105.04,1.0462875536480687,1
APP001653,41,Female,Married,O/L Passed,4,1,Casual,17728,Jaffna,Rural,10.0,Family,Motorcycle,0,0,0,444,1,242129,18,1,1,0,0,0,100000,Agriculture,6,13.657998646209386,5.640794223826715,0.5,17552.52,0.9901015342960289,1
APP001654,36,Female,Single,A/L Passed,6,2,Self-Employed,68245,Mannar,Urban,0.0,Rent,Bicycle,0,0,1,683,0,0,16,0,1,0,0,0,25000,Education,24,0.0,0.3663272034581288,0.4444444444444444,1248.1,0.01828851930544362,0
APP001655,57,Female,Single,Grade 9-10,4,1,Permanent,53557,Ratnapura,Rural,1.5,Family,Bicycle,0,1,0,647,1,120930,8,1,1,1,2,0,50000,Medical,48,2.257968146087346,0.9335847788337659,0.2222222222222222,1468.75,0.027424052878241872,0
APP001656,40,Male,Widowed,O/L Passed,4,3,Permanent,100474,Colombo,Rural,0.0,Own,Three-wheeler,0,1,0,558,0,0,15,0,0,0,0,0,300000,Wedding,6,0.0,2.985847084817963,0.4166666666666667,52657.56,0.5240914067320899,1
APP001657,26,Female,Married,A/L Passed,6,0,Farmer,49202,Ratnapura,Urban,0.0,Own,None,3,1,0,601,1,64086,26,1,1,0,0,1,75000,Education,6,1.3025080281289378,1.5243282793382382,0.7222222222222222,13164.39,0.26755802609650015,1
APP001658,39,Female,Married,Diploma,2,3,Casual,15131,Kegalle,Rural,0.0,Own,Bicycle,0,1,1,405,1,98385,1,0,1,1,1,0,500000,Wedding,36,6.502213997752958,33.04474258145529,0.027777777777777776,18076.2,1.1946467517018042,1
APP001659,25,Female,Single,O/L Passed,2,2,Farmer,43692,Kegalle,Urban,1.0,Own,Bicycle,8,1,1,551,0,0,35,0,1,0,1,0,150000,Housing,6,0.0,3.4331227684702004,0.9722222222222222,26328.78,0.6025995605602856,1
APP001660,23,Female,Married,A/L Passed,2,2,Pensioner,34977,Polonnaruwa,Rural,0.0,Family,Motorcycle,0,1,1,503,0,0,11,0,0,0,1,0,200000,Housing,18,0.0,5.7180432855876715,0.3055555555555556,12761.16,0.3648443262715499,1
APP001661,21,Male,Widowed,Grade 5-8,7,3,Permanent,95074,Kandy,Rural,0.5,Own,Three-wheeler,0,1,1,631,1,46652,34,0,1,1,1,0,300000,Wedding,48,0.4906914613879715,3.1554368176367884,0.9444444444444444,8812.5,0.09269095651808065,0
APP001662,58,Male,Married,Diploma,2,0,Self-Employed,78204,Kandy,Urban,0.0,Own,Three-wheeler,0,1,1,426,0,0,30,0,0,1,1,0,100000,Wedding,12,0.0,1.2787069715104087,0.8333333333333334,9168.0,0.11723185514807427,1
APP001663,35,Female,Single,Grade 5-8,4,0,Farmer,51061,Hambantota,Rural,0.0,Rent,Motorcycle,2,0,1,420,1,148326,18,1,0,1,1,0,25000,Wedding,18,2.9048784786823605,0.48961046591331936,0.5,1595.14,0.031239889543878893,1
APP001664,54,Female,Married,A/L Passed,3,4,Farmer,45264,Batticaloa,Rural,1.0,Own,Car,7,1,0,515,1,210899,25,0,0,0,3,0,75000,Debt Consolidation,48,4.65930982679392,1.6569459172852599,0.6944444444444444,2203.12,0.04867267585719335,1
APP001665,55,Female,Married,Grade 9-10,6,1,Farmer,43575,Ratnapura,Rural,0.0,Own,Motorcycle,9,0,0,596,0,0,35,1,0,0,0,0,100000,Business,12,0.0,2.2948938611589216,0.9722222222222222,9168.0,0.2103958691910499,0
APP001666,45,Male,Married,Diploma,3,4,Casual,29727,Batticaloa,Rural,0.0,Own,Motorcycle,0,1,0,472,0,0,3,0,1,1,0,0,500000,Business,12,0.0,16.819726174857873,0.08333333333333333,45840.0,1.54203249571097,1
APP001667,44,Male,Married,A/L Passed,7,0,Self-Employed,96024,Galle,Rural,0.0,Family,Car,0,0,0,646,1,71631,30,0,0,1,0,0,25000,Education,24,0.7459697575606099,0.2603515787719737,0.8333333333333334,1248.1,0.012997792218612013,1
APP001668,32,Female,Married,A/L Passed,3,3,Self-Employed,40069,Mannar,Rural,0.5,Rent,None,0,1,1,670,1,219648,12,1,1,1,2,0,75000,Vehicle,48,5.481743991614465,1.871771194689161,0.3333333333333333,2203.12,0.054983154059247794,0
APP001669,38,Female,Married,Grade 9-10,5,1,Pensioner,39400,Kalutara,Rural,0.75,Own,Motorcycle,0,1,0,515,0,0,3,0,0,1,0,1,500000,Agriculture,6,0.0,12.690355329949238,0.08333333333333333,87762.61,2.227477411167513,1
APP001670,35,Female,Married,O/L Passed,2,3,Casual,39146,Anuradhapura,Urban,0.0,Own,Motorcycle,0,1,1,709,1,114084,12,1,1,1,1,0,75000,Debt Consolidation,24,2.9143207479691413,1.915904562407398,0.3333333333333333,3744.31,0.09564987482756859,1
APP001671,64,Male,Single,O/L Passed,7,4,Daily Wage,18846,Hambantota,Rural,0.0,Own,Three-wheeler,0,0,1,539,0,0,8,1,1,1,0,0,150000,Business,12,0.0,7.95924864692773,0.2222222222222222,13752.0,0.7297039159503342,1
APP001672,36,Female,Married,A/L Passed,4,2,Casual,22584,Mullaitivu,Urban,0.25,Own,Three-wheeler,0,1,0,753,1,129771,1,1,1,0,2,0,150000,Housing,36,5.746147715196599,6.641870350690755,0.027777777777777776,5422.86,0.2401195536663124,1
APP001673,47,Male,Married,Grade 5-8,2,3,Pensioner,38694,Vavuniya,Rural,0.0,Rent,Three-wheeler,0,0,1,574,0,0,34,0,1,0,2,1,75000,Wedding,36,0.0,1.938285005427198,0.9444444444444444,2711.43,0.07007365483020624,1
APP001674,28,Female,Widowed,Degree,2,4,Farmer,39740,Ratnapura,Rural,1.5,Own,Three-wheeler,5,1,1,487,0,0,11,0,0,0,1,0,25000,Education,48,0.0,0.6290890790135883,0.3055555555555556,734.37,0.018479365878208354,1
APP001675,45,Male,Married,Diploma,3,4,Self-Employed,69438,Mannar,Urban,1.0,Own,Motorcycle,0,1,0,722,0,0,16,1,0,0,0,0,100000,Agriculture,24,0.0,1.4401336444022006,0.4444444444444444,4992.41,0.0718973760764999,0
APP001676,37,Male,Married,Grade 9-10,5,4,Self-Employed,50996,Colombo,Rural,0.5,Family,None,0,1,1,495,0,0,3,0,1,0,0,0,300000,Education,24,0.0,5.882814338379481,0.08333333333333333,14977.23,0.293694211310691,1
APP001677,49,Female,Married,A/L Passed,2,2,Casual,23641,Puttalam,Urban,0.0,Rent,None,0,1,0,683,0,0,13,1,1,1,0,0,500000,Wedding,6,0.0,21.149697559324903,0.3611111111111111,87762.61,3.7123053170339664,1
APP001678,28,Female,Married,O/L Passed,6,2,Casual,41914,Ampara,Rural,0.75,Rent,Motorcycle,0,1,0,582,1,69019,20,0,0,1,0,1,300000,Business,24,1.6466812998043614,7.157513002815288,0.5555555555555556,14977.23,0.3573323949038507,1
APP001679,35,Male,Married,O/L Passed,6,2,Permanent,74200,Mannar,Rural,1.0,Own,Bicycle,0,0,1,594,1,161539,7,0,1,1,0,0,200000,Emergency,24,2.1770754716981133,2.6954177897574123,0.19444444444444445,9984.82,0.13456630727762803,1
APP001680,47,Female,Married,Grade 9-10,2,1,Permanent,52970,Jaffna,Rural,0.5,Own,Bicycle,0,1,1,573,1,10372,32,1,1,0,0,0,500000,Education,18,0.19580894846139324,9.439305267132339,0.8888888888888888,31902.89,0.6022822352274873,0
APP001681,27,Male,Married,O/L Passed,3,2,Casual,25895,Gampaha,Rural,1.0,Own,Bicycle,0,1,0,561,0,0,27,1,1,0,0,0,100000,Housing,24,0.0,3.861749372465727,0.75,4992.41,0.1927943618459162,0
APP001682,23,Male,Married,A/L Passed,3,2,Farmer,56071,Kurunegala,Rural,0.75,Rent,Three-wheeler,9,1,1,667,1,243865,2,0,1,0,1,1,75000,Housing,48,4.349217955806032,1.3375898414510174,0.05555555555555555,2203.12,0.039291612419967537,1
APP001683,49,Male,Single,O/L Passed,4,2,Self-Employed,72268,Vavuniya,Rural,0.5,Own,Bicycle,0,1,1,595,1,220809,13,0,1,1,2,0,300000,Vehicle,24,3.0554187192118225,4.151214922233907,0.3611111111111111,14977.23,0.2072456688990978,1
APP001684,64,Male,Married,O/L Passed,7,3,Permanent,52258,Ratnapura,Rural,0.0,Rent,Three-wheeler,0,0,1,797,0,0,18,1,0,1,0,0,100000,Wedding,48,0.0,1.913582609361246,0.5,2937.5,0.0562114891499866,0
APP001685,44,Male,Married,A/L Passed,7,2,Daily Wage,20444,Nuwara Eliya,Rural,0.75,Family,Three-wheeler,0,1,1,452,0,0,5,0,1,1,3,0,150000,Business,48,0.0,7.337116024261397,0.1388888888888889,4406.25,0.21552778321267854,1
APP001686,23,Male,Single,A/L Passed,7,1,Self-Employed,95147,Mannar,Rural,0.0,Own,Bicycle,0,0,1,590,0,0,35,0,1,0,0,0,100000,Vehicle,18,0.0,1.0510052865565913,0.9722222222222222,6380.58,0.06706023311297256,0
APP001687,40,Male,Divorced,Grade 5-8,5,4,Pensioner,25528,Badulla,Rural,1.0,Own,Bicycle,0,1,1,710,0,0,19,0,1,0,0,1,50000,Agriculture,12,0.0,1.9586336571607645,0.5277777777777778,4584.0,0.1795675336884989,1
APP001688,35,Female,Married,Diploma,3,3,Farmer,18999,Kandy,Rural,1.0,Rent,Motorcycle,4,1,0,479,0,0,0,0,0,1,0,0,150000,Education,48,0.0,7.8951523764408655,0.0,4406.25,0.2319201010579504,1
APP001689,45,Male,Single,O/L Passed,4,0,Permanent,33760,Colombo,Rural,1.0,Family,Motorcycle,0,1,1,754,1,212459,9,1,1,0,3,0,150000,Housing,12,6.29321682464455,4.443127962085308,0.25,13752.0,0.40734597156398106,0
APP001690,50,Female,Married,Grade 9-10,6,2,Self-Employed,56884,Kilinochchi,Rural,0.25,Family,Bicycle,0,1,1,601,1,81564,12,1,0,1,0,1,75000,Business,18,1.4338654103086983,1.3184726812460446,0.3333333333333333,4785.43,0.08412611630687013,1
APP001691,34,Male,Married,Grade 9-10,7,4,Self-Employed,46022,Monaragala,Rural,0.0,Own,None,0,0,0,611,0,0,11,0,1,0,2,1,75000,Wedding,6,0.0,1.629655382208509,0.3055555555555556,13164.39,0.28604558689322496,1
APP001692,27,Female,Married,O/L Passed,6,4,Permanent,84504,Matara,Urban,0.0,Own,None,0,1,1,616,1,133297,10,0,1,0,0,0,100000,Business,24,1.5774046198996496,1.1833759348669886,0.2777777777777778,4992.41,0.05907897850989302,1
APP001693,37,Male,Married,Diploma,6,3,Permanent,73130,Gampaha,Rural,0.75,Rent,None,0,1,1,529,0,0,35,0,1,0,2,0,100000,Emergency,48,0.0,1.3674278681799534,0.9722222222222222,2937.5,0.04016819362778613,0
APP001694,64,Male,Single,O/L Passed,2,0,Permanent,73881,Gampaha,Rural,1.5,Rent,None,0,1,0,642,0,0,16,0,1,1,0,0,75000,Vehicle,6,0.0,1.0151459779916352,0.4444444444444444,13164.39,0.17818370081617735,0
APP001695,40,Male,Single,A/L Passed,5,1,Casual,44631,Ampara,Rural,0.75,Own,None,0,0,0,514,1,138058,28,0,1,0,1,0,500000,Business,36,3.0933207860007617,11.202975510295534,0.7777777777777778,18076.2,0.4050144518384083,1
APP001696,56,Male,Married,Grade 5-8,4,4,Self-Employed,56451,Colombo,Rural,0.0,Own,Motorcycle,0,1,0,752,0,0,2,1,1,1,3,0,25000,Wedding,6,0.0,0.44286195107261167,0.05555555555555555,4388.13,0.07773343253441038,0
APP001697,29,Male,Married,O/L Passed,5,4,Self-Employed,71413,Kandy,Rural,2.0,Rent,Car,0,1,1,651,0,0,28,0,1,1,2,0,100000,Education,24,0.0,1.4003052665481075,0.7777777777777778,4992.41,0.06990898015767437,0
APP001698,58,Female,Married,Degree,2,4,Permanent,122057,Nuwara Eliya,Rural,5.0,Own,Motorcycle,0,1,0,653,1,73615,9,1,1,1,2,0,25000,Wedding,12,0.6031198538387802,0.2048223371047953,0.25,2292.0,0.018778111865767635,0
APP001699,42,Female,Single,A/L Passed,4,4,Farmer,47639,Polonnaruwa,Estate,0.25,Family,Three-wheeler,1,1,0,731,1,256576,18,1,1,0,0,1,300000,Emergency,24,5.385839333319339,6.297361405571066,0.5,14977.23,0.3143901005478704,1
APP001700,22,Female,Married,Grade 9-10,4,3,Self-Employed,54621,Anuradhapura,Rural,0.5,Own,Motorcycle,0,1,0,594,1,200219,3,1,1,1,1,0,500000,Education,48,3.6656048040131086,9.153988392742718,0.08333333333333333,14687.5,0.26889840903681733,1
APP001701,44,Female,Widowed,O/L Passed,3,0,Casual,40175,Mullaitivu,Urban,1.0,Rent,Motorcycle,0,1,1,640,0,0,11,0,1,1,2,0,150000,Housing,24,0.0,3.73366521468575,0.3055555555555556,7488.62,0.1864,1
APP001702,28,Male,Married,Grade 9-10,5,4,Permanent,43079,Anuradhapura,Estate,0.75,Rent,Bicycle,0,0,1,766,0,0,30,0,1,0,0,0,200000,Agriculture,24,0.0,4.642633301608672,0.8333333333333334,9984.82,0.23177928921284152,0
APP001703,31,Male,Married,O/L Passed,5,1,Permanent,36895,Batticaloa,Rural,3.0,Own,Bicycle,0,1,1,622,0,0,1,0,1,1,1,1,200000,Agriculture,6,0.0,5.420788724759452,0.027777777777777776,35105.04,0.9514850250711478,1
APP001704,33,Male,Single,A/L Passed,3,1,Casual,42979,Galle,Rural,0.0,Rent,Three-wheeler,0,1,0,613,0,0,0,1,1,0,0,0,50000,Business,12,0.0,1.1633588496707694,0.0,4584.0,0.10665673933781614,1
APP001705,37,Male,Widowed,A/L Passed,6,2,Permanent,82142,Galle,Urban,0.5,Rent,Three-wheeler,0,0,1,606,1,175172,16,1,1,0,0,0,25000,Education,12,2.132550948357722,0.30435100192349834,0.4444444444444444,2292.0,0.027902899856346326,1
APP001706,28,Male,Married,Grade 9-10,2,4,Casual,27935,Kurunegala,Urban,0.75,Family,Bicycle,0,1,1,684,1,86974,24,1,1,1,1,0,100000,Medical,48,3.113441918739932,3.5797386790764274,0.6666666666666666,2937.5,0.10515482369787006,0
APP001707,41,Female,Widowed,Diploma,5,4,Self-Employed,32552,Monaragala,Urban,1.5,Own,None,0,0,1,597,1,131049,4,0,1,1,0,0,200000,Education,6,4.025835586139101,6.144015728680265,0.1111111111111111,35105.04,1.0784295895797493,1
APP001708,38,Male,Married,O/L Passed,3,4,Self-Employed,68821,Gampaha,Urban,1.5,Rent,Motorcycle,0,1,1,737,1,189871,13,0,1,1,0,0,300000,Emergency,6,2.758910797576321,4.359134566484068,0.3611111111111111,52657.56,0.7651379666090292,1
APP001709,50,Male,Married,O/L Passed,4,4,Permanent,127812,Anuradhapura,Rural,3.0,Rent,None,0,1,0,669,0,0,9,1,0,0,0,0,75000,Business,6,0.0,0.5867993615622946,0.25,13164.39,0.10299807529809407,0
APP001710,38,Female,Widowed,O/L Passed,7,4,Casual,15862,Batticaloa,Rural,0.5,Own,None,0,1,0,824,1,72716,20,1,1,1,1,0,75000,Housing,36,4.5842894969108565,4.728281427310553,0.5555555555555556,2711.43,0.17093872147270203,1
APP001711,51,Female,Married,O/L Passed,3,1,Self-Employed,90063,Colombo,Rural,1.0,Family,Three-wheeler,0,1,0,529,0,0,24,1,1,1,1,0,50000,Wedding,36,0.0,0.5551669386984667,0.6666666666666666,1807.62,0.020070617234602444,0
APP001712,58,Male,Married,O/L Passed,7,0,Daily Wage,24247,Polonnaruwa,Rural,0.25,Own,Motorcycle,0,1,1,655,0,0,34,0,0,0,0,0,50000,Debt Consolidation,24,0.0,2.0621107765909183,0.9444444444444444,2496.21,0.10294923083268033,1
APP001713,52,Female,Married,O/L Passed,6,0,Farmer,35603,Trincomalee,Rural,0.25,Own,Motorcycle,2,1,1,595,0,0,2,0,1,1,3,0,500000,Business,48,0.0,14.043760357273264,0.05555555555555555,14687.5,0.41253546049490214,1
APP001714,31,Female,Married,O/L Passed,2,2,Self-Employed,65564,Anuradhapura,Rural,0.0,Own,Three-wheeler,0,1,1,577,1,39884,17,0,0,0,0,0,150000,Debt Consolidation,36,0.6083216399243487,2.2878408882923558,0.4722222222222222,5422.86,0.08271093892990056,1
APP001715,45,Male,Widowed,Grade 9-10,7,1,Casual,27734,Kegalle,Estate,1.0,Own,Motorcycle,0,0,1,380,0,0,35,1,1,0,1,0,300000,Debt Consolidation,6,0.0,10.817047667123386,0.9722222222222222,52657.56,1.8986644551813658,1
APP001716,53,Male,Married,A/L Passed,6,4,Casual,15527,Vavuniya,Rural,5.0,Family,Motorcycle,0,1,1,577,0,0,32,1,1,1,0,0,500000,Medical,6,0.0,32.20197076061055,0.8888888888888888,87762.61,5.652258002189734,0
